,County,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Total Population,GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
181,"Appomattox County, Virginia",71.83806889615289,25.433744028161932,0.38974101081217,1.7098315313050036,14595,County,51011,"Appomattox County, Virginia",10815,26.218000000000004,73.76899999999999,58.933,39.521,64.063,33.016,69.113,29.124000000000002,57.763999999999996,40.529,78.813,19.53,,,59.418,17.585,42.659,40.931999999999995,36.284,33.722,46.563,53.167,34.262,51.805,49.067,37.854,53.059,31.294,61.083,24.921999999999997,62.233000000000004,24.839000000000002,44.505,54.836000000000006
182,"Owsley County, Kentucky",83.79761227970437,14.553723706651507,0.0,1.3644115974985789,4701,County,21189,"Owsley County, Kentucky",3357,26.714000000000002,73.11,56.977,41.851000000000006,63.333999999999996,35.624,68.986,30.373,57.323,41.68899999999999,77.148,21.901,,,58.653,20.339000000000002,44.111000000000004,38.122,37.994,34.889,45.636,54.018,32.415,56.806000000000004,48.787,41.147,51.68899999999999,35.146,59.983000000000004,28.616999999999997,59.331,29.829,41.588,57.981
183,"Wabaunsee County, Kansas",70.59880239520956,23.1437125748503,2.065868263473054,4.1916167664670665,6928,County,20197,"Wabaunsee County, Kansas",4833,26.426,73.465,39.443000000000005,59.84,59.426,40.524,63.233999999999995,37.404,54.917,43.438,77.043,21.329,,,55.062,21.674,40.588,39.088,30.296,37.811,47.401,52.84,33.679,55.747,51.099,38.34,55.227,30.734,62.05,26.884,58.542,31.230999999999998,36.556999999999995,62.901
184,"Butler County, Kansas",69.42811725999039,23.988022623932572,1.4417211933015417,5.142138922775498,64379,County,20015,"Butler County, Kansas",42498,28.621,71.492,56.599,42.148,63.857,33.742,68.252,30.772,58.586999999999996,40.488,79.47800000000001,20.021,,,59.833999999999996,21.395,43.86600000000001,38.881,38.674,37.986999999999995,45.63,54.407,31.039,60.388999999999996,47.754,44.662,53.201,36.641,61.598,28.921999999999997,59.925,31.590999999999998,40.757,59.172
185,"Sumner County, Kansas",72.08763429534444,21.476722140299138,2.0960606698967768,4.339582894459658,24001,County,20191,"Sumner County, Kansas",15851,28.296,71.727,57.245,41.471000000000004,62.832,34.421,67.891,30.896,58.323,40.378,78.899,20.093,,,61.081,19.141,44.769,38.96,38.835,36.473,47.275,52.724,32.637,58.577,49.461999999999996,42.54,54.552,34.414,63.278,26.648000000000003,61.78,29.285,42.507,57.283
186,"Delaware County, Indiana",54.17794581534262,40.49307590773843,,5.3289782769189475,116609,County,18035,"Delaware County, Indiana",71189,30.372,69.441,67.65,30.574,69.115,27.71,73.811,24.573,64.468,34.113,81.73899999999999,16.915,,,67.012,14.0,51.058,35.461999999999996,45.037,30.979,52.629,47.528,35.751999999999995,53.731,54.231,36.383,58.383,29.371,65.944,23.04,65.461,24.607,46.864,52.571999999999996
187,"St. John the Baptist Parish, Louisiana",36.494696239151395,61.03182256509161,0.5882352941176471,1.099324975891996,46535,County,22095,"St. John the Baptist Parish, Louisiana",28756,27.913,72.271,68.288,29.364,70.67399999999999,24.79,73.219,24.826999999999998,66.166,32.055,78.947,19.367,,,70.292,8.267999999999999,51.881,34.913000000000004,44.063,23.194000000000003,59.49,40.728,42.288000000000004,41.558,58.931999999999995,25.85,62.387,20.063,68.125,15.419,66.587,18.293,55.976000000000006,43.161
188,"Jay County, Indiana",71.55237377543331,23.725194674704852,,4.722431549861843,21261,County,18075,"Jay County, Indiana",13923,27.980999999999998,71.942,63.585,34.804,67.1,30.561,73.531,25.243000000000002,62.91,35.858000000000004,81.086,18.364,,,63.894,16.949,47.516999999999996,37.385,42.136,33.01,48.574,51.46,33.054,55.007,50.405,39.118,54.32,32.155,63.378,23.979,62.768,25.535,43.25899999999999,56.54600000000001
189,"Henry County, Kentucky",69.19524142757173,25.58432470258922,0.8117564730580826,3.135059482155353,15629,County,21103,"Henry County, Kentucky",10526,26.8,73.2,60.286,37.78,65.148,31.825,71.508,27.194000000000003,60.288000000000004,38.272,79.26100000000001,19.565,,,62.536,16.415,46.63,37.900999999999996,39.717,32.766999999999996,49.878,49.931999999999995,34.391999999999996,54.475,51.417,37.918,54.927,31.463,63.606,24.208000000000002,63.225,26.326,45.288999999999994,53.851000000000006
190,"Russell County, Kentucky",83.96134083679961,13.371666258869586,0.1712747736726205,1.8717885979936384,17346,County,21207,"Russell County, Kentucky",12351,24.736,75.12899999999999,52.052,46.026,59.083999999999996,38.446,66.8,32.132,53.468,45.131,76.225,22.66,,,54.483000000000004,22.76,40.766,42.18899999999999,32.954,37.976,42.858000000000004,56.898999999999994,31.373,58.088,46.808,43.047,49.129,37.505,57.961999999999996,30.81,56.681999999999995,33.385,40.489000000000004,58.778999999999996
191,"Metcalfe County, Kentucky",75.57912968174932,21.130114743450967,0.4762935700368045,1.8618748646893264,10107,County,21169,"Metcalfe County, Kentucky",6964,26.252,73.678,58.178000000000004,39.596,62.216,34.333,69.673,28.779,57.699,40.594,78.153,20.412,,,60.188,17.282,44.501000000000005,39.672,37.235,33.552,48.356,51.451,33.888000000000005,55.008,50.36600000000001,38.801,53.411,32.604,61.982,25.901999999999997,61.589,27.945,44.303999999999995,54.665
192,"St. Martin Parish, Louisiana",65.52487475241757,32.102217561847056,0.4699211619868733,1.1767447279506,51794,County,22099,"St. Martin Parish, Louisiana",34592,27.178,72.817,63.446999999999996,35.548,68.217,29.517,71.454,28.326999999999998,63.44,35.593,78.819,21.261,,,64.735,14.03,47.056000000000004,36.578,41.354,29.426,51.667,48.411,36.499,50.083999999999996,53.31,34.105,56.903,27.406,63.568999999999996,21.566,61.005,25.138,47.868,51.93899999999999
193,"West Carroll Parish, Louisiana",83.42088674091195,15.0241647404917,0.21012817818869511,0.5673460811094768,11562,County,22123,"West Carroll Parish, Louisiana",7755,23.309,76.627,52.504,45.742,59.042,37.917,64.194,35.201,53.857,44.805,73.39,26.493000000000002,,,54.711000000000006,20.943,39.673,43.163999999999994,31.307,36.5,42.798,57.257,31.21,56.108000000000004,45.925,41.784,48.081,35.887,55.967,29.635,53.831,33.113,41.518,58.071000000000005
194,"Winn Parish, Louisiana",72.31469849246231,25.80087939698493,0.4554020100502512,0.628140703517588,15422,County,22127,"Winn Parish, Louisiana",10395,26.855999999999998,73.056,59.261,39.3,62.843,33.849000000000004,66.806,32.494,57.974,40.49,76.165,23.081999999999997,,,61.658,14.754000000000001,43.891000000000005,39.278,38.17,30.529,49.331,50.716,36.044000000000004,51.155,51.966,35.592,54.691,29.15,61.251999999999995,23.949,59.43899999999999,26.983,47.053999999999995,52.413999999999994
195,"Essex County, Massachusetts",35.99856436433243,58.49603870899135,1.2269367788589356,4.278460147817301,739024,County,25009,"Essex County, Massachusetts",517701,35.131,64.84100000000001,75.493,23.496,74.61,23.454,77.687,21.643,69.985,28.905,83.712,15.421,,,72.309,11.184000000000001,55.498000000000005,30.691999999999997,54.958,27.524,63.145,36.453,41.503,49.715,61.288000000000004,30.927,67.805,23.348000000000003,74.267,17.375,75.118,17.044,53.055,46.601000000000006
196,"Worcester County, Maryland",62.21891987016542,34.34750303077705,0.8877243752688592,2.5458527237886672,50267,County,24047,"Worcester County, Maryland",38428,29.969,70.012,64.998,33.304,69.748,28.451,72.94800000000001,26.005,62.976000000000006,36.063,81.82600000000001,17.47,,,66.794,14.776,49.657,35.055,45.641000000000005,31.366,51.881,48.023,35.324,53.527,53.033,36.302,58.272,29.123,66.421,21.842,65.944,22.87,46.619,53.059
197,"Mohave County, Arizona",73.67129897963311,22.220275242960547,0.8923155723894377,3.2161102050169164,196587,County,4015,"Mohave County, Arizona",148797,31.45,68.372,59.35,39.134,62.763000000000005,35.135999999999996,68.449,30.87,58.75,39.708,79.75399999999999,19.564,,,61.315,18.272000000000002,45.583999999999996,37.225,39.343,34.571,48.68,51.301,34.858000000000004,53.989,51.458999999999996,38.764,54.663999999999994,32.016999999999996,61.08,25.096,60.358000000000004,27.351999999999997,44.215,55.455
198,"Tattnall County, Georgia",74.022386974851,24.393080389591514,,1.5845326355574938,24415,County,13267,"Tattnall County, Georgia",17286,26.81,73.22,58.648999999999994,40.053000000000004,63.916000000000004,33.461,68.442,30.03,58.198,40.418,78.046,20.741999999999997,,,62.958999999999996,14.544,44.277,39.32,38.764,29.955,48.718999999999994,51.494,36.828,49.353,51.961000000000006,35.751999999999995,53.318999999999996,29.504,59.943999999999996,24.279,58.743,25.903000000000002,46.803999999999995,52.641000000000005
199,"Conejos County, Colorado",47.48110831234257,44.15617128463476,0.6045340050377833,4.105793450881611,8138,County,8021,"Conejos County, Colorado",5301,36.062,63.681000000000004,72.01899999999999,25.805,68.649,27.128,72.881,25.003,64.737,32.745,81.317,16.805999999999997,,,72.293,9.995,54.993,32.285,47.835,25.967,63.136,36.766,45.521,44.722,61.958,28.176,65.469,22.054000000000002,72.372,15.948,72.11,17.334,54.714,44.453
200,"Brooks County, Texas",23.613251155624038,74.61479198767334,0.539291217257319,1.2326656394453006,7349,County,48047,"Brooks County, Texas",4591,31.228,68.753,75.30199999999999,22.284000000000002,70.097,24.006999999999998,74.192,22.659000000000002,67.943,28.609,79.578,18.55,,,74.858,7.047999999999999,59.699,30.323,47.199,21.033,69.583,30.465999999999998,52.396,33.955,66.415,20.991,70.309,16.183,75.212,11.831,74.535,13.280999999999999,60.38,38.832
201,"Gonzales County, Texas",72.65228426395939,24.857233502538072,0.4441624365482234,2.0463197969543145,19658,County,48177,"Gonzales County, Texas",12886,30.055999999999997,69.86,61.457,37.399,62.315,34.465,66.447,32.464,58.339,39.374,76.348,22.545,,,64.725,14.197000000000001,48.095,36.189,39.981,29.846999999999998,54.563,45.528,41.736000000000004,46.61600000000001,56.466,32.804,59.901,26.605999999999998,65.975,21.62,64.704,23.303,48.998000000000005,50.623000000000005
202,"Hemphill County, Texas",86.54416123295792,10.729104919976287,0.11855364552459988,2.608180201541197,3585,County,48211,"Hemphill County, Texas",2525,29.671,70.249,54.003,45.48,58.867,39.288000000000004,62.861000000000004,37.102,54.036,44.413999999999994,75.185,24.362,,,59.253,20.614,42.857,39.258,36.623000000000005,36.783,47.162,52.92,35.861999999999995,54.827,50.836000000000006,41.133,54.641999999999996,34.171,61.596000000000004,28.464000000000002,59.964,30.354,42.763999999999996,57.191
203,"Parmer County, Texas",67.81405251951739,30.092264017033358,0.14194464158978,1.951738821859475,9833,County,48369,"Parmer County, Texas",6081,30.189,69.609,59.41,39.637,60.042,37.342,64.06,34.98,56.18899999999999,41.448,74.568,24.002,,,64.27199999999999,14.95,48.148999999999994,35.641999999999996,39.023,30.393,54.565,45.431000000000004,42.465,46.248999999999995,56.795,32.639,59.85,26.664,65.347,22.151999999999997,63.825,23.689,47.784,51.975
204,"San Augustine County, Texas",73.53353915239967,25.456076340162788,0.16839741790625876,0.8419870895312938,8779,County,48405,"San Augustine County, Texas",6415,24.808000000000003,75.289,57.27,41.268,62.088,34.175,66.876,32.277,57.658,40.598,75.495,24.351999999999997,,,59.277,16.759,42.86600000000001,40.867,34.923,32.965,47.527,52.736000000000004,35.064,50.308,49.693999999999996,37.132,53.165,31.0,60.353,24.828000000000003,59.461000000000006,26.749000000000002,45.39,54.04
205,"Starr County, Texas",18.97185869472243,79.08647677700795,0.5816439996578565,1.3600205286117526,60952,County,48427,"Starr County, Texas",34477,35.22,64.631,78.194,20.06,70.518,24.464000000000002,74.563,22.747,69.105,27.476999999999997,80.598,17.272000000000002,,,78.016,5.556,63.06,27.035,51.988,17.623,73.471,26.58,56.896,30.529,70.7,17.538,73.78,13.267999999999999,77.904,10.071,77.143,11.210999999999999,63.678000000000004,35.596
206,"Upshur County, Texas",82.912426184194,14.939062696318633,0.3706495790928509,1.777861540394522,38472,County,48459,"Upshur County, Texas",26827,26.566999999999997,73.46600000000001,54.17,45.125,60.876000000000005,36.993,64.977,35.055,55.405,43.403,76.139,24.169,,,57.583,20.526999999999997,41.148,41.622,34.948,36.995,45.278,54.917,33.135999999999996,55.364,48.117,41.897,51.968999999999994,35.07,59.423,28.396,58.078,30.371,42.053000000000004,57.782
207,"Walker County, Texas",65.42701823908958,30.915002794289485,0.8179647411471829,2.8400142254737597,65894,County,48471,"Walker County, Texas",44529,27.660999999999998,72.39,60.379,38.472,63.843999999999994,32.917,68.043,31.285999999999998,59.245,39.103,76.686,22.912,,,63.224,15.04,46.494,38.08,40.143,31.373,50.628,49.586999999999996,37.559,49.891000000000005,52.599,36.124,57.361999999999995,29.166,63.528999999999996,23.090999999999998,62.943999999999996,24.965999999999998,46.729,52.976000000000006
208,"Greene County, Virginia",62.53814584867936,30.758707776491637,0.6945175207829107,4.261812059349679,18146,County,51079,"Greene County, Virginia",12878,28.419,71.464,62.64,35.918,65.471,31.785999999999998,70.336,27.974,59.676,38.735,81.188,17.364,,,64.491,16.156,45.715,38.574,41.15,33.438,50.073,49.693000000000005,34.777,54.023,51.152,38.293,56.181000000000004,30.668000000000003,65.146,23.142,64.957,24.471,45.27,54.051
209,"Lemhi County, Idaho",74.01671583087513,18.01868239921337,0.7620452310717798,3.3185840707964607,7877,County,16059,"Lemhi County, Idaho",6040,34.635,65.1,59.601000000000006,39.294000000000004,63.64,35.09,67.925,31.846999999999998,57.755,40.99100000000001,80.023,18.732,,,63.001999999999995,18.609,45.228,37.23,42.703,35.486999999999995,48.688,51.178000000000004,33.723,60.331,51.656000000000006,41.768,56.027,33.646,63.758,27.26,63.733000000000004,28.193,43.453,56.251000000000005
210,"James City County, Virginia",49.80227905561925,44.670894073051464,0.6575098860472189,3.2641505019070127,63936,County,51095,"James City County, Virginia",50134,32.13,67.976,65.69,33.13,71.058,26.774,72.858,25.836,63.713,35.266,83.039,15.889000000000001,,,67.87899999999999,14.645999999999999,50.211999999999996,34.72,46.03,31.706,52.927,46.888000000000005,35.625,53.778999999999996,52.973,37.296,59.18,29.094,67.571,21.574,68.277,22.625,47.857,51.836999999999996
211,"Southampton County, Virginia",56.75157799819658,40.52073940486925,0.3043282236248873,1.7583408476104598,18373,County,51175,"Southampton County, Virginia",13321,27.35,72.65,67.282,31.691,71.639,26.076999999999998,74.601,23.933000000000003,65.346,33.273,81.751,16.865,,,66.914,11.845,49.745,34.944,44.356,26.813000000000002,53.748999999999995,45.981,38.65,45.422,54.614,30.885,59.496,24.38,66.411,18.625,67.061,18.94,49.631,49.928999999999995
212,"Staunton city, Virginia",46.02476669059585,47.81945441493179,0.9781048097631012,3.759870782483848,23695,County,51790,"Staunton city, Virginia",16956,32.628,67.408,71.491,27.694000000000003,74.038,24.18,76.697,22.085,67.507,31.428,84.264,14.644,,,70.89,12.155,54.044,32.013000000000005,50.101000000000006,28.590999999999998,57.025,42.726000000000006,37.795,51.074,56.07,33.965,62.191,26.099,70.505,18.813,70.812,19.44,50.535,49.196000000000005
213,"Rutland County, Vermont",45.08676789587852,49.273318872017356,1.688358640636298,3.4201012292118578,62474,County,50021,"Rutland County, Vermont",43435,34.510999999999996,65.581,72.71300000000001,26.186999999999998,74.627,23.326,78.175,21.111,68.655,30.476999999999997,85.036,14.647,,,71.365,12.343,54.876000000000005,31.54,51.361000000000004,28.281999999999996,59.239,40.859,36.821999999999996,54.38399999999999,58.117,34.436,63.812,26.166,72.248,18.832,71.585,20.418,51.01,48.496
214,"Benton County, Washington",59.28459047941019,32.73174093385517,1.045418492464925,5.983850624780579,168127,County,53005,"Benton County, Washington",116554,34.506,65.44,64.35300000000001,34.578,65.65,31.55,71.102,27.754,61.515,37.562,80.544,18.75,,,66.031,16.47,48.043,35.923,43.336999999999996,34.119,51.446000000000005,48.44,35.157,56.952,53.5,39.039,59.547,30.833000000000002,67.33,24.13,66.225,26.386999999999997,47.558,52.108000000000004
215,"Kenosha County, Wisconsin",47.510715463237716,47.174414770853936,1.1434223541048467,3.6017144741180354,164583,County,55059,"Kenosha County, Wisconsin",108991,30.21,69.666,67.935,30.284000000000002,69.378,27.486,74.637,23.857,66.21300000000001,32.478,82.833,16.014,,,67.51899999999999,13.259,52.333999999999996,33.591,45.461000000000006,30.019000000000002,55.558,44.355,36.525999999999996,53.251999999999995,55.121,33.63,61.46,26.059,69.531,18.676,68.256,20.034000000000002,47.931000000000004,51.698
216,"La Crosse County, Wisconsin",42.022776140797966,51.607868121366565,1.465318149239468,4.25738631838815,113064,County,55063,"La Crosse County, Wisconsin",73756,33.808,66.09100000000001,71.53399999999999,26.869,70.615,25.331,76.14399999999999,22.4,67.61399999999999,31.168000000000003,84.936,14.125,,,71.439,12.245999999999999,52.67,33.635999999999996,49.943999999999996,29.628,54.946000000000005,45.028999999999996,36.387,56.038999999999994,55.766000000000005,35.661,63.1,26.897,71.859,19.14,71.402,19.826,48.606,50.861999999999995
217,"Logan County, West Virginia",80.11368250101502,16.906211936662608,0.6820950060901341,1.908241981323589,36148,County,54045,"Logan County, West Virginia",26006,25.695999999999998,74.275,57.528,41.003,63.951,34.05,70.373,28.425,57.358999999999995,41.75,78.74600000000001,20.909000000000002,,,57.786,19.484,43.971000000000004,40.008,35.729,36.149,45.315,53.946000000000005,31.415,56.383,47.13,41.298,50.505,34.705,59.248999999999995,27.271,58.681999999999995,29.619,41.608999999999995,57.907
218,"Albany County, Wyoming",46.29110840438489,41.948842874543246,2.095006090133982,8.471376370280147,34642,County,56001,"Albany County, Wyoming",20358,43.015,56.803999999999995,69.449,29.711,70.506,27.248,72.36399999999999,26.997,65.04,33.686,84.14299999999999,14.4,,,73.48899999999999,11.495,54.135,31.006999999999998,54.903999999999996,28.659000000000002,60.288000000000004,39.818000000000005,39.818000000000005,55.88,60.25,34.828,65.859,25.611,72.822,19.406,72.369,21.033,51.873999999999995,47.53
219,"Teton County, Wyoming",32.19448094612352,60.0607752956636,1.4126149802890933,5.757227332457293,20680,County,56039,"Teton County, Wyoming",16409,45.175,54.675,73.893,25.546,73.987,24.131999999999998,75.23,24.213,68.933,29.951999999999998,85.62899999999999,13.107999999999999,,,76.727,9.847000000000001,58.26,27.991,60.153999999999996,25.924,63.839,36.228,41.508,54.398,62.833999999999996,32.559,68.796,23.365,75.428,17.2,74.998,18.643,54.263999999999996,45.317
220,"Baker County, Georgia",53.819444444444436,45.13888888888889,,1.0416666666666663,3630,County,13007,"Baker County, Georgia",2264,24.059,76.205,60.824,36.854,67.171,28.449,71.793,26.059,61.913000000000004,36.521,78.654,20.195999999999998,,,63.658,11.665999999999999,45.675,39.483000000000004,37.361,27.614,50.943000000000005,49.483000000000004,37.157,44.809,52.29600000000001,31.545,53.878,25.83,60.8,19.84,59.513000000000005,22.487,50.026,48.943999999999996
221,"Wayne County, Georgia",78.51773323053199,19.651117964533533,,1.8311488049344642,29526,County,13305,"Wayne County, Georgia",20423,25.649,74.512,56.863,42.125,65.093,33.308,69.819,29.250999999999998,59.177,40.109,78.199,21.537,,,59.708,17.707,43.967,38.766999999999996,37.205999999999996,33.657,45.81,54.419,33.374,52.876999999999995,48.812,39.507,50.651,33.119,58.398999999999994,26.191,56.453,28.708000000000002,43.745,56.111999999999995
222,"Pulaski County, Illinois",64.01132228063081,33.03679741205014,0.7682976142337242,2.183582693085321,6295,County,17153,"Pulaski County, Illinois",4129,25.528000000000002,74.329,64.148,32.711999999999996,65.545,30.302,72.676,24.86,61.545,36.078,79.303,18.162,,,64.378,12.841,46.133,38.847,38.037,29.147,50.516999999999996,49.336000000000006,37.071,47.68899999999999,52.919,32.513000000000005,56.41,26.034000000000002,64.139,20.099,64.601,19.97,47.827,51.327
223,"McLean County, Illinois",46.940945629470214,45.468700550667755,1.510222165959871,6.080131653902146,166629,County,17113,"McLean County, Illinois",102966,33.632,66.214,71.179,27.078000000000003,72.314,25.679000000000002,76.447,22.346,67.527,31.304000000000002,84.897,14.002,,,70.344,13.112,53.75,31.4,50.633,29.614,55.028,44.802,36.284,55.253,55.727,36.595,61.876999999999995,27.706,70.722,20.191,70.123,21.15,47.53,52.31399999999999
